0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287 0.0448288287
0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879 0.0512679879
0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032 0.0581702032
0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741 0.0655687741
0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948 0.0734993948
0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263 0.0820003263
0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812 0.0911125812
0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211 0.1008801211
0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694 0.1113500694
0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379 0.1225729379
