0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
0.0000000000 0.0022924715 0.0047024804 0.0072360532 0.0098995250 0.0126995560 0.0156431476 0.0187376604 0.0219908322 0.0254107978 0.0290061087 0.0327857551 0.0367591882 0.0409363435 0.0453276662 0.0499441368 0.0547972989 0.0598992880 0.0652628616 0.0709014315 0.0768290971 0.0830606806 0.0896117642 0.0964987291 0.1037387961 0.1113500694 0.1193515810 0.1277633389 0.1366063768 0.1459028070 0.1556758753 0.1659500195 0.1767509304 0.1881056159 0.2000424685 0.2125913366 0.2257835990 0.2396522431 0.2542319478 0.2695591700 0.2856722356 0.3026114358 0.3204191273 0.3391398387 0.3588203816 0.3795099674 0.4012603309 0.4241258595 0.4481637288 0.4734340459 0.5000000000 0.5265659541 0.5518362712 0.5758741405 0.5987396691 0.6204900326 0.6411796184 0.6608601613 0.6795808727 0.6973885642 0.7143277644 0.7304408300 0.7457680522 0.7603477569 0.7742164010 0.7874086634 0.7999575315 0.8118943841 0.8232490696 0.8340499805 0.8443241247 0.8540971930 0.8633936232 0.8722366611 0.8806484190 0.8886499306 0.8962612039 0.9035012709 0.9103882358 0.9169393194 0.9231709029 0.9290985685 0.9347371384 0.9401007120 0.9452027011 0.9500558632 0.9546723338 0.9590636565 0.9632408118 0.9672142449 0.9709938913 0.9745892022 0.9780091678 0.9812623396 0.9843568524 0.9873004440 0.9901004750 0.9927639468 0.9952975196 0.9977075285 1.0000000000
